year,reef,in/out,position,core,top/bot,total mass,sample mass,hydro 40sec,temp 40sec,hydro 2hr,temp 2hr,cor. 40sec,temp.cor. 40sec,cor. 2hr,temp.cor. 2hr,sand,silt,clay,grain,percent
1,3,OUT,19,5,Top,38.11,38.11,25.0,11.6,14.0,14.4,21.000,17.979,10.000,7.986,52.8247,26.2210,20.9543,silt,26.2210
1,3,OUT,19,1,Bot,108.90,50.25,36.5,11.8,21.0,14.6,32.500,29.550,17.000,15.058,41.1931,28.8415,29.9654,silt,28.8415
1,3,OUT,19,2,Bot,125.50,50.22,28.0,11.6,15.5,14.6,24.000,20.979,11.500,9.558,58.2268,22.7417,19.0315,silt,22.7417
1,3,OUT,19,3,Bot,117.20,50.21,36.5,11.6,20.0,14.5,32.500,29.479,16.000,14.022,41.2895,30.7844,27.9260,silt,30.7844
1,3,OUT,19,4,Bot,112.80,50.36,36.5,11.7,20.5,14.5,32.500,29.514,16.500,14.522,41.3930,29.7713,28.8357,silt,29.7713
1,3,OUT,19,5,Bot,120.40,50.48,36.0,11.6,19.5,14.6,32.000,28.979,15.500,13.558,42.5941,30.5485,26.8574,silt,30.5485
1,3,OUT,27,1,Top,38.60,38.60,26.5,11.6,15.0,14.3,22.500,19.479,11.000,8.950,49.5375,27.2767,23.1858,silt,27.2767
1,3,OUT,27,2,Top,37.89,37.89,25.0,11.6,14.0,14.5,21.000,17.979,10.000,8.022,52.5508,26.2784,21.1709,silt,26.2784
1,3,OUT,27,3,Top,42.02,42.02,27.0,11.6,14.0,14.6,23.000,19.979,10.000,8.058,52.4547,28.3696,19.1757,silt,28.3696
1,3,OUT,27,4,Top,34.66,34.66,25.0,11.7,13.5,14.6,21.000,18.014,9.500,7.558,48.0251,30.1698,21.8050,silt,30.1698
1,3,OUT,27,5,Top,35.13,35.13,25.5,11.8,14.5,14.5,21.500,18.550,10.500,8.522,47.1948,28.5477,24.2575,silt,28.5477
1,3,OUT,27,1,Bot,106.60,50.28,35.0,11.8,20.0,14.6,31.000,28.050,16.000,14.058,44.2115,27.8298,27.9587,silt,27.8298
1,3,OUT,27,2,Bot,116.70,50.24,33.5,11.9,17.5,14.6,29.500,26.586,13.500,11.558,47.0812,29.9140,23.0048,silt,29.9140
1,3,OUT,27,3,Bot,109.40,50.29,36.5,12.0,21.0,14.8,32.500,29.622,17.000,15.130,41.0968,28.8185,30.0846,silt,28.8185
1,3,OUT,27,4,Bot,116.00,50.80,34.5,12.0,17.5,14.6,30.500,27.622,13.500,11.558,45.6252,31.6236,22.7512,silt,31.6236
1,3,OUT,27,5,Bot,127.50,50.25,35.0,12.1,20.5,15.0,31.000,28.158,16.500,14.702,43.9634,26.7798,29.2567,silt,26.7798
2,1,IN,0,1,Top,27.82,27.82,21.50,20.0,12.0,21.0,19.500,19.500,10.500,10.860,29.9065,31.0579,39.0356,silt,31.0579
2,1,IN,0,2,Top,32.12,32.12,22.50,19.6,13.5,20.8,20.500,20.356,12.000,12.288,36.6248,25.1194,38.2558,silt,25.1194
2,1,IN,0,3,Top,34.64,34.64,24.50,19.1,13.5,20.5,22.500,22.176,12.000,12.180,35.9807,28.8580,35.1612,silt,28.8580
2,1,IN,0,4,Top,39.04,39.04,23.00,19.1,13.5,20.5,21.000,20.676,12.000,12.180,47.0382,21.7634,31.1984,silt,21.7634
2,1,IN,0,5,Top,42.84,42.84,24.50,19.0,14.5,20.6,22.500,22.140,13.000,13.216,48.3186,20.8321,30.8493,silt,20.8321
2,1,IN,0,1,Bot,121.6,50.09,30.50,18.9,16.0,20.5,28.500,28.104,14.500,14.680,43.8923,26.8007,29.3069,silt,26.8007
2,1,IN,0,2,Bot,124.9,50.33,30.00,18.9,17.5,20.5,28.000,27.604,16.000,16.180,45.1533,22.6991,32.1475,silt,22.6991
2,1,IN,0,3,Bot,108.4,50.31,30.50,18.9,17.5,20.5,28.500,28.104,16.000,16.180,44.1377,23.7020,32.1603,silt,23.7020
2,1,IN,0,4,Bot,113.1,50.19,31.00,18.8,17.0,20.4,29.000,28.568,15.500,15.644,43.0796,25.7511,31.1693,silt,25.7511
2,1,IN,0,5,Bot,131.50,50.44,25.0,18.8,14.5,20.4,23.000,22.568,13.000,13.144,55.2570,18.6845,26.0584,silt,18.6845
2,1,IN,12,1,Top,39.06,39.06,25.5,18.8,14.0,20.4,23.500,23.068,12.500,12.644,40.9412,26.6884,32.3704,silt,26.6884
2,1,IN,12,2,Top,32.25,32.25,28,18.7,12.5,20.4,26.000,25.532,11.000,11.144,20.8298,44.6155,34.5547,silt,44.6155
2,1,IN,12,3,Top,27.18,27.18,21,18.8,12.5,20.3,19.000,18.568,11.000,11.108,31.6837,27.4483,40.8680,silt,27.4483
2,1,IN,12,4,Top,32.24,32.24,23.5,18.8,13.0,20.4,21.500,21.068,11.500,11.644,34.6515,29.2323,36.1163,silt,29.2323
2,1,IN,12,5,Top,31.77,31.77,23,19,13.0,20.5,21.000,20.640,11.500,11.680,35.0321,28.2041,36.7638,silt,28.2041
2,1,IN,12,1,Bot,122.50,50.65,30.5,19,17.0,20.5,28.500,28.140,15.500,15.680,44.4417,24.6011,30.9573,silt,24.6011
2,1,IN,12,2,Bot,119.10,50.08,30.5,19.1,18.0,20.5,28.500,28.176,16.500,16.680,43.7375,22.9561,33.3064,silt,22.9561
2,1,IN,12,3,Bot,126.30,50.18,30.5,19.1,17.0,20.5,28.500,28.176,15.500,15.680,43.8496,24.9032,31.2472,silt,24.9032
2,1,IN,12,4,Bot,91.40,50.05,35,19.1,20.0,20.5,33.000,32.676,18.500,18.680,34.7127,27.9649,37.3224,silt,27.9649
2,1,IN,12,5,Bot,113.90,50.22,34.5,19.3,18.0,20.6,32.500,32.248,16.500,16.716,35.7861,30.9287,33.2852,silt,30.9287
2,1,IN,19,1,Top,51.69,51.69,29.0,17.7,15.0,19.3,26.500,25.673,13.000,12.748,50.3334,25.0038,24.6628,silt,25.0038
2,1,IN,19,2,Top,41.08,41.08,25.0,17.9,12.5,19.3,22.500,21.745,10.500,10.248,47.0676,27.9854,24.9470,silt,27.9854
2,1,IN,19,3,Top,30.95,30.95,22.0,17.9,11.5,19.3,19.500,18.745,9.500,9.248,39.4358,30.6831,29.8811,silt,30.6831
2,1,IN,19,4,Top,37.61,37.61,23.5,18.1,13.5,19.4,21.000,20.317,11.500,11.284,45.9809,24.0159,30.0031,silt,24.0159
2,1,IN,19,5,Top,25.22,25.22,19.5,18.0,11.0,19.3,17.000,16.281,9.000,8.748,35.4457,29.8667,34.6876,silt,29.8667
2,1,IN,19,1,Bot,121.00,50.11,32.5,18.1,15.5,19.4,30.000,29.317,13.500,13.284,41.4956,31.9944,26.5100,silt,31.9944
2,1,IN,19,2,Bot,132.90,50.24,30.0,17.7,16.0,19.3,27.500,26.673,14.000,13.748,46.9095,25.7255,27.3651,silt,25.7255
2,1,IN,19,3,Bot,125.40,40.48,34.0,17.7,17.0,19.2,31.500,30.673,15.000,14.712,24.2275,39.4280,36.3445,silt,39.4280
2,1,IN,19,4,Bot,115.70,50.20,33.5,17.8,17.0,19.3,31.000,30.209,15.000,14.748,39.8234,30.7977,29.3789,silt,30.7977
2,1,IN,19,5,Bot,143.60,50.18,29.5,17.6,15.5,19.2,27.000,26.137,13.500,13.212,47.9141,25.7562,26.3297,silt,25.7562
2,1,IN,27,1,Top,41.86,41.86,26.0,17.6,14.0,19.2,23.500,22.637,12.000,11.712,45.9228,26.0977,27.9796,silt,26.0977
2,1,IN,27,2,Top,25.05,25.05,20.5,17.6,12.0,19.1,18.000,17.137,10.000,9.676,31.5899,29.7822,38.6278,silt,29.7822
2,1,IN,27,3,Top,38.75,38.75,25.5,17.7,14.5,19.3,23.000,22.173,12.500,12.248,42.7802,25.6116,31.6083,silt,25.6116
2,1,IN,27,4,Top,32.51,32.51,23.0,17.6,13.0,19.3,20.500,19.637,11.000,10.748,39.5979,27.3408,33.0612,silt,27.3408
2,1,IN,27,5,Top,31.12,31.12,23.0,17.8,14.0,19.3,20.500,19.709,12.000,11.748,36.6688,25.5799,37.7513,silt,25.5799
2,1,IN,27,1,Bot,125.80,50.60,31.0,17.9,17.0,19.3,28.500,27.745,15.000,14.748,45.1687,25.6846,29.1467,silt,25.6846
2,1,IN,27,2,Bot,133.60,50.19,30.0,17.9,16.0,19.4,27.500,26.745,14.000,13.784,46.7132,25.8228,27.4640,silt,25.8228
2,1,IN,27,3,Bot,109.60,50.16,33.0,17.9,19.0,19.4,30.500,29.745,17.000,16.784,40.7005,25.8382,33.4613,silt,25.8382
2,1,IN,27,4,Bot,115.90,50.01,32.5,18.1,16.5,19.4,30.000,29.317,14.500,14.284,41.3786,30.0588,28.5626,silt,30.0588
2,1,IN,27,5,Bot,116.00,50.56,33.5,18.3,20.0,19.5,31.000,30.389,18.000,17.820,39.8961,24.8583,35.2455,silt,24.8583
2,1,OUT,0,1,Top,29.84,29.84,22.0,18.0,11.5,18.8,19.500,18.781,9.500,9.068,37.0623,32.5477,30.3899,silt,32.5477
2,1,OUT,0,2,Top,36.52,36.52,22.0,18.0,13.0,18.9,19.500,18.781,11.000,10.604,48.5745,22.3885,29.0370,silt,22.3885
2,1,OUT,0,3,Top,33.74,33.74,23.0,18.1,13.5,19.0,20.500,19.817,11.500,11.140,41.2668,25.7151,33.0181,silt,25.7151
2,1,OUT,0,4,Top,35.90,35.90,21.5,17.8,12.5,18.8,19.000,18.209,10.500,10.068,49.2795,22.6749,28.0456,silt,22.6749
2,1,OUT,0,5,Top,31.98,31.98,21.0,17.8,12.5,18.8,18.500,17.709,10.500,10.068,44.6258,23.8909,31.4833,silt,23.8909
2,1,OUT,0,1,Bot,115.30,50.14,29.0,17.8,17.0,18.8,26.500,25.709,15.000,14.568,48.7262,22.2184,29.0554,silt,22.2184
2,1,OUT,0,2,Bot,127.20,50.28,28.0,17.6,16.5,18.8,25.500,24.637,14.500,14.068,51.0010,21.0190,27.9800,silt,21.0190
2,1,OUT,0,3,Bot,129.00,50.33,32.5,17.7,17.5,18.8,30.000,29.173,15.500,15.068,42.0372,28.0237,29.9391,silt,28.0237
2,1,OUT,0,4,Bot,137.10,50.08,32.0,17.7,18.0,18.7,29.500,28.673,16.000,15.532,42.7462,26.2386,31.0152,silt,26.2386
2,1,OUT,0,5,Bot,127.50,50.15,31.0,17.6,16.0,18.7,28.500,27.637,14.000,13.532,44.8919,28.1243,26.9838,silt,28.1243
2,1,OUT,12,1,Top,31.11,31.11,23.5,17.6,13.5,18.8,21.000,20.137,11.500,11.068,35.2725,29.1493,35.5781,silt,29.1493
2,1,OUT,12,2,Top,39.35,39.35,26.5,17.6,15.0,18.8,24.000,23.137,13.000,12.568,41.2027,26.8573,31.9399,silt,26.8573
2,1,OUT,12,3,Top,36.52,36.52,25.0,17.6,13.5,18.8,22.500,21.637,11.500,11.068,40.7538,28.9386,30.3077,silt,28.9386
2,1,OUT,12,4,Top,40.35,40.35,26.5,17.6,14.0,18.8,24.000,23.137,12.000,11.568,42.6599,28.6700,28.6700,silt,28.6700
2,1,OUT,12,5,Top,46.12,46.12,27.0,17.7,15.0,18.8,24.500,23.673,13.000,12.568,48.6715,24.0770,27.2514,silt,24.0770
2,1,OUT,12,1,Bot,106.3,50.19,36.0,17.8,19.0,18.8,33.500,32.709,17.000,16.568,34.8303,32.1584,33.0113,silt,32.1584
2,1,OUT,12,2,Bot,114,50.12,34.0,17.8,18.0,19.0,31.500,30.709,16.000,15.640,38.7297,30.0646,31.2057,silt,30.0646
2,1,OUT,12,3,Bot,117.40,50.40,30.0,17.8,18.0,18.9,27.500,26.709,16.000,15.604,47.0066,22.0324,30.9610,silt,22.0324
2,1,OUT,12,4,Bot,112.90,50.19,32.5,18.0,18.0,18.9,30.000,29.281,16.000,15.604,41.6605,27.2490,31.0905,silt,27.2490
2,1,OUT,12,5,Bot,95.90,50.24,35.5,18.0,19.5,19.0,33.000,32.281,17.500,17.140,35.7472,30.1359,34.1168,silt,30.1359
2,1,OUT,19,1,Top,34.48,34.48,25.0,19.9,13.0,20.3,22.500,22.464,10.500,10.608,34.8491,34.3855,30.7654,silt,34.3855
2,1,OUT,19,2,Top,31.17,31.17,23.5,19.7,13.0,20.3,21.000,20.892,10.500,10.608,32.9737,32.9938,34.0324,silt,32.9938
2,1,OUT,19,3,Top,35.66,35.66,23.0,20.6,13.5,20.6,20.500,20.716,11.000,11.216,41.9074,26.6405,31.4521,silt,26.6405
2,1,OUT,19,4,Top,47.72,47.72,24.0,20.8,14.0,20.7,21.500,21.788,11.500,11.752,54.3425,21.0310,24.6266,silt,21.0310
2,1,OUT,19,5,Top,29.22,29.22,22.0,20.8,13.0,20.7,19.500,19.788,10.500,10.752,32.2801,30.9239,36.7960,silt,30.9239
2,1,OUT,19,1,Bot,108.00,50.30,33.0,20.5,19.0,20.5,30.500,30.680,16.500,16.680,39.0063,27.8330,33.1607,silt,27.8330
2,1,OUT,19,2,Bot,117.30,50.18,32.0,20.5,17.5,20.6,29.500,29.680,15.000,15.216,40.8532,28.8243,30.3225,silt,28.8243
2,1,OUT,19,3,Bot,120.40,50.56,32.5,20.5,18.0,20.5,30.000,30.180,15.500,15.680,40.3088,28.6788,31.0124,silt,28.6788
2,1,OUT,19,4,Bot,103.30,50.23,31.0,20.2,18.5,20.3,28.500,28.572,16.000,16.108,43.1178,24.8139,32.0683,silt,24.8139
2,1,OUT,19,5,Bot,118.10,50.47,32.0,20.2,18.0,20.3,29.500,29.572,15.500,15.608,41.4069,27.6680,30.9251,silt,27.6680
2,1,OUT,27,1,Top,32.72,32.72,22.5,20.3,13.0,20.5,20.000,20.108,10.500,10.680,38.5455,28.8144,32.6401,silt,28.8144
2,1,OUT,27,2,Top,43.67,43.67,24.0,20.1,13.5,20.5,21.500,21.536,11.000,11.180,50.6847,23.7145,25.6008,silt,23.7145
2,1,OUT,27,3,Top,46.26,46.26,16.0,20.2,10.0,20.4,13.500,13.572,7.500,7.644,70.6616,12.8147,16.5237,silt,12.8147
2,1,OUT,27,4,Top,41.35,41.35,24.5,20.2,13.5,20.4,22.000,22.072,11.000,11.144,46.6217,26.4282,26.9501,silt,26.4282
2,1,OUT,27,5,Top,29.77,29.77,22.0,20.2,13.0,20.4,19.500,19.572,10.500,10.644,34.2562,29.9901,35.7537,silt,29.9901
2,1,OUT,27,1,Bot,111.10,50.21,32.5,20.1,18.5,20.4,30.000,30.036,16.000,16.144,40.1793,27.6680,32.1527,silt,27.6680
2,1,OUT,27,2,Bot,119.90,50.17,32.5,20.1,19.0,20.4,30.000,30.036,16.500,16.644,40.1316,26.6934,33.1750,silt,26.6934
2,1,OUT,27,3,Bot,126.70,50.22,21.5,20.3,14.0,20.4,19.000,19.108,11.500,11.644,61.9516,14.8627,23.1857,silt,14.8627
2,1,OUT,27,4,Bot,114.60,50.79,33.5,20.5,19.0,20.5,31.000,31.180,16.500,16.680,38.6103,28.5489,32.8408,silt,28.5489
2,1,OUT,27,5,Bot,113.00,50.35,32.0,20.5,19.5,20.6,29.500,29.680,17.000,17.216,41.0529,24.7548,34.1923,silt,24.7548
2,2,IN,0,1,Top,35.46,35.46,24.5,14.6,15.0,16.0,21.500,19.558,12.000,10.561,44.8460,25.3706,29.7834,silt,25.3706
2,2,IN,0,2,Top,39.82,39.82,25.0,14.6,15.5,15.9,22.000,20.058,12.500,11.025,49.6293,22.6830,27.6877,silt,22.6830
2,2,IN,0,3,Top,33.41,33.41,22.5,14.3,14.5,15.8,19.500,17.450,11.500,9.989,47.7710,22.3300,29.8990,silt,22.3300
2,2,IN,0,4,Top,38.40,38.40,25.0,14.3,14.5,15.8,22.000,19.950,11.500,9.989,48.0476,25.9387,26.0137,silt,25.9387
2,2,IN,0,5,Top,38.59,38.59,23.0,14.3,14.0,15.8,20.000,17.950,11.000,9.489,53.4861,21.9239,24.5899,silt,21.9239
2,2,IN,0,1,Bot,122.90,50.25,32.0,14.2,19.5,15.8,29.000,26.914,16.500,14.989,46.4403,23.7303,29.8294,silt,23.7303
2,2,IN,0,2,Bot,115.60,50.26,32.5,14.2,19.0,15.7,29.500,27.414,16.000,14.453,45.4561,25.7868,28.7570,silt,25.7868
2,2,IN,0,3,Bot,127.80,50.71,25.0,14.1,16.0,15.8,22.000,19.878,13.000,11.489,60.8011,16.5421,22.6568,silt,16.5421
2,2,IN,0,4,Bot,109.50,50.24,32.0,14.1,20.0,15.8,29.000,26.878,17.000,15.489,46.5013,22.6682,30.8305,silt,22.6682
2,2,IN,0,5,Bot,134.00,50.32,28.0,14.1,15.5,15.7,25.000,22.878,12.500,10.953,54.5354,23.6973,21.7673,silt,23.6973
2,2,IN,12,1,Top,38.63,38.63,27.5,14.3,17.0,15.8,24.500,22.450,14.000,12.489,41.8853,25.7842,32.3305,silt,25.7842
2,2,IN,12,2,Top,37.85,37.85,30.0,14.2,18.0,15.6,27.000,24.914,15.000,13.417,34.1777,30.3736,35.4487,silt,30.3736
2,2,IN,12,3,Top,39.92,39.92,26.0,14.2,16.0,15.8,23.000,20.914,13.000,11.489,47.6109,23.6084,28.7807,silt,23.6084
2,2,IN,12,4,Top,46.45,46.45,30.0,14.2,16.0,15.8,27.000,24.914,13.000,11.489,46.3644,28.9009,24.7347,silt,28.9009
2,2,IN,12,5,Top,40.31,40.31,26.0,14.2,16.5,15.8,23.000,20.914,13.500,11.989,48.1177,22.1396,29.7426,silt,22.1396
2,2,IN,12,1,Bot,125.90,50.54,32.0,14.3,19.5,15.8,29.000,26.950,16.500,14.989,46.6765,23.6653,29.6582,silt,23.6653
2,2,IN,12,2,Bot,126.10,50.37,31.5,14.3,17.5,15.8,28.500,26.450,14.500,12.989,47.4892,26.7231,25.7877,silt,26.7231
2,2,IN,12,3,Bot,109.70,50.43,34.5,14.4,21.0,15.8,31.500,29.486,18.000,16.489,41.5315,25.7712,32.6973,silt,25.7712
2,2,IN,12,4,Bot,106.20,50.17,35.0,14.3,21.0,15.8,32.000,29.950,18.000,16.489,40.3035,26.8297,32.8668,silt,26.8297
2,2,IN,12,5,Bot,119.10,50.52,34.0,14.5,22.0,15.9,31.000,29.022,19.000,17.525,42.5541,22.7562,34.6897,silt,22.7562
2,2,IN,19,1,Top,45.34,45.34,25.0,13.0,14.5,15.7,21.000,18.482,10.500,8.953,59.2367,21.0163,19.7470,silt,21.0163
2,2,IN,19,2,Top,34.84,34.84,25.0,13.0,15.0,15.9,21.000,18.482,11.000,9.525,46.9515,25.7086,27.3399,silt,25.7086
2,2,IN,19,3,Top,46.34,46.34,25.0,13.1,14.0,15.8,21.000,18.518,10.000,8.489,60.0387,21.6418,18.3195,silt,21.6418
2,2,IN,19,4,Top,42.77,42.77,28.0,12.6,16.0,15.6,24.000,21.338,12.000,10.417,50.1094,25.5340,24.3566,silt,25.5340
2,2,IN,19,5,Top,48.85,48.85,30.5,12.5,16.0,15.6,26.500,23.802,12.000,10.417,51.2748,27.4001,21.3251,silt,27.4001
2,2,IN,19,1,Bot,123.50,50.25,32.5,12.7,18.0,15.6,28.500,25.874,14.000,12.417,48.5091,26.7798,24.7111,silt,26.7798
2,2,IN,19,2,Bot,118.00,50.06,33.0,12.5,18.5,15.5,29.000,26.302,14.500,12.881,47.4585,26.8096,25.7318,silt,26.8096
2,2,IN,19,3,Bot,113.70,50.65,36.0,12.4,19.5,15.5,32.000,29.266,15.500,13.881,42.2186,30.3750,27.4064,silt,30.3750
2,2,IN,19,4,Bot,126.00,50.47,30.0,12.5,17.5,15.5,26.000,23.302,13.500,11.881,53.8295,22.6291,23.5414,silt,22.6291
2,2,IN,19,5,Bot,110.80,50.53,36.5,12.6,20.0,15.4,32.500,29.838,16.000,14.345,40.9495,30.6607,28.3898,silt,30.6607
2,2,IN,27,1,Top,34.71,34.71,26.0,12.3,15.0,15.5,22.000,19.230,11.000,9.381,44.5972,28.3750,27.0278,silt,28.3750
2,2,IN,27,2,Top,30.73,30.73,24.0,12.3,15.0,15.3,20.000,17.230,11.000,9.309,43.9300,25.7758,30.2942,silt,25.7758
2,2,IN,27,3,Top,44.69,44.69,30.0,12.4,16.0,15.3,26.000,23.266,12.000,10.309,47.9385,28.9928,23.0687,silt,28.9928
2,2,IN,27,4,Top,32.64,32.64,24.5,12.3,14.5,15.2,20.500,17.730,10.500,8.773,45.6792,27.4414,26.8794,silt,27.4414
2,2,IN,27,5,Top,34.40,34.40,25.5,12.4,15.0,15.3,21.500,18.766,11.000,9.309,45.4469,27.4909,27.0622,silt,27.4909
2,2,IN,27,1,Bot,117.40,50.01,32.0,12.5,17.5,15.4,28.000,25.302,13.500,11.845,49.4056,26.9084,23.6860,silt,26.9084
2,2,IN,27,2,Bot,122.00,50.79,33.5,12.6,18.0,15.7,29.500,26.838,14.000,12.453,47.1585,28.3224,24.5192,silt,28.3224
2,2,IN,27,3,Bot,126.10,50.46,31.0,12.6,19.5,15.5,27.000,24.338,15.500,13.881,51.7673,20.7231,27.5096,silt,20.7231
2,2,IN,27,4,Bot,141.60,50.20,29.0,12.6,15.5,15.3,25.000,22.338,11.500,9.809,55.5016,24.9578,19.5407,silt,24.9578
2,2,IN,27,5,Bot,125.70,50.49,32.5,13.0,19.0,15.6,28.500,25.982,15.000,13.417,48.5401,24.8857,26.5742,silt,24.8857
2,2,OUT,0,1,Top,40.55,40.55,28.0,15.6,15.0,17.9,25.000,23.417,12.000,11.245,42.2508,30.0190,27.7303,silt,30.0190
2,2,OUT,0,2,Top,36.43,36.43,24.5,15.8,15.0,18.0,21.500,19.989,12.000,11.281,45.1297,23.9052,30.9651,silt,23.9052
2,2,OUT,0,3,Top,44.35,44.35,23.5,15.9,13.0,18.0,20.500,19.025,10.000,9.281,57.1021,21.9721,20.9258,silt,21.9721
2,2,OUT,0,4,Top,35.86,35.86,25.0,15.3,15.0,17.8,22.000,20.309,12.000,11.209,43.3647,25.3786,31.2567,silt,25.3786
2,2,OUT,0,5,Top,29.93,29.93,24.0,15.3,15.0,17.7,21.000,19.309,12.000,11.173,35.4848,27.1858,37.3294,silt,27.1858
2,2,OUT,0,1,Bot,128.20,50.76,32.0,15.4,19.0,17.7,29.000,27.345,16.000,15.173,46.1281,23.9809,29.8910,silt,23.9809
2,2,OUT,0,2,Bot,121.60,50.13,32.0,15.3,17.5,17.6,29.000,27.309,14.500,13.637,45.5228,27.2745,27.2027,silt,27.2745
2,2,OUT,0,3,Bot,122.70,50.06,29.0,15.3,17.0,17.6,26.000,24.309,14.000,13.137,51.4395,22.3186,26.2419,silt,22.3186
2,2,OUT,0,4,Bot,117.70,50.37,33.0,15.3,20.0,17.6,30.000,28.309,17.000,16.137,43.7971,24.1665,32.0364,silt,24.1665
2,2,OUT,0,5,Bot,115.30,50.42,35.5,15.3,20.5,17.5,32.500,30.809,17.500,16.601,38.8945,28.1806,32.9249,silt,28.1806
2,2,OUT,12,1,Top,30.43,30.43,24.0,15.2,14.5,17.5,21.000,19.273,11.500,10.601,36.6630,28.5005,34.8365,silt,28.5005
2,2,OUT,12,2,Top,31.15,31.15,22.5,15.2,15.0,17.5,19.500,17.773,12.000,11.101,42.9424,21.4212,35.6364,silt,21.4212
2,2,OUT,12,3,Top,33.71,33.71,22.0,15.1,14.0,17.6,19.000,17.237,11.000,10.137,48.8654,21.0642,30.0704,silt,21.0642
2,2,OUT,12,4,Top,34.17,34.17,24.0,15.2,14.0,17.6,21.000,19.273,11.000,10.137,43.5954,26.7390,29.6656,silt,26.7390
2,2,OUT,12,5,Top,35.95,35.95,25.0,15.2,14.5,17.4,22.000,20.273,11.500,10.565,43.6066,27.0060,29.3874,silt,27.0060
2,2,OUT,12,1,Bot,127.20,50.60,33.5,15.3,19.0,17.5,30.500,28.809,16.000,15.101,43.0644,27.0922,29.8434,silt,27.0922
2,2,OUT,12,2,Bot,121.50,50.32,35.0,15.4,19.5,17.5,32.000,30.345,16.500,15.601,39.6952,29.3017,31.0031,silt,29.3017
2,2,OUT,12,3,Bot,122.10,50.45,35.5,15.4,20.5,17.6,32.500,30.845,17.500,16.637,38.8595,28.1638,32.9767,silt,28.1638
2,2,OUT,12,4,Bot,135.10,50.37,32.5,15.5,18.5,17.5,29.500,27.881,15.500,14.601,44.6469,26.3661,28.9870,silt,26.3661
2,2,OUT,12,5,Bot,128.10,50.05,30.5,15.6,18.5,17.6,27.500,25.917,15.500,14.637,48.2171,22.5387,29.2442,silt,22.5387
2,2,OUT,19,1,Top,36.30,36.30,25.0,15.4,14.5,16.6,21.500,19.845,11.500,10.277,45.3295,26.3591,28.3113,silt,26.3591
2,2,OUT,19,2,Top,30.08,30.08,22.5,15.4,14.5,16.6,19.000,17.345,11.500,10.277,42.3358,23.4985,34.1656,silt,23.4985
2,2,OUT,19,3,Top,46.75,46.75,28.0,15.5,18.0,16.6,24.500,22.881,15.000,13.777,51.0559,19.4745,29.4696,silt,19.4745
2,2,OUT,19,4,Top,40.88,40.88,29.0,15.3,14.0,16.4,25.500,23.809,11.000,9.705,41.7578,34.5018,23.7404,silt,34.5018
2,2,OUT,19,5,Top,34.64,34.64,24.5,15.2,15.0,16.5,21.000,19.273,12.000,10.741,44.3607,24.6316,31.0077,silt,24.6316
2,2,OUT,19,1,Bot,125.60,50.38,34.0,15.3,20.5,16.5,30.500,28.809,17.500,16.241,42.8158,24.9471,32.2371,silt,24.9471
2,2,OUT,19,2,Bot,124.40,50.10,33.5,15.2,19.0,16.4,30.000,28.273,16.000,14.705,43.5660,27.0826,29.3515,silt,27.0826
2,2,OUT,19,3,Bot,108.50,50.31,35.5,15.2,21.0,16.5,32.000,30.273,18.000,16.741,39.8262,26.8980,33.2758,silt,26.8980
2,2,OUT,19,4,Bot,117.30,50.40,32.5,15.1,19.0,16.4,29.000,27.237,16.000,14.705,45.9574,24.8659,29.1767,silt,24.8659
2,2,OUT,19,5,Bot,119.40,50.48,33.5,15.1,18.5,16.6,30.000,28.237,15.500,14.277,44.0621,27.6554,28.2825,silt,27.6554
2,2,OUT,27,1,Top,31.82,31.82,24.0,15.0,15.0,16.4,20.500,18.702,12.000,10.705,41.2272,25.1302,33.6426,silt,25.1302
2,2,OUT,27,2,Top,37.57,37.57,24.5,15.1,16.0,16.4,21.000,19.237,13.000,11.705,48.7957,20.0489,31.1554,silt,20.0489
2,2,OUT,27,3,Top,33.03,33.03,22.0,15.0,14.0,16.3,18.500,16.702,11.000,9.669,49.4354,21.2909,29.2737,silt,21.2909
2,2,OUT,27,4,Top,27.49,27.49,20.0,15.0,14.0,16.4,16.500,14.702,11.000,9.705,46.5206,18.1754,35.3040,silt,18.1754
2,2,OUT,27,5,Top,31.77,31.77,24.5,15.1,15.5,16.5,21.000,19.237,12.500,11.241,39.4477,25.1697,35.3826,silt,25.1697
2,2,OUT,27,1,Bot,140.10,50.20,30.5,15.1,19.0,16.5,27.000,25.237,16.000,14.741,49.7262,20.9092,29.3646,silt,20.9092
2,2,OUT,27,2,Bot,109.80,50.56,34.0,15.2,21.5,16.5,30.500,28.773,18.500,17.241,43.0905,22.8093,34.1002,silt,22.8093
2,2,OUT,27,3,Bot,107.80,50.33,34.0,15.2,20.0,16.5,30.500,28.773,17.000,15.741,42.8304,25.8939,31.2757,silt,25.8939
2,2,OUT,27,4,Bot,124.20,50.38,32.5,15.2,20.5,16.5,29.000,27.273,17.500,16.241,45.8645,21.8984,32.2371,silt,21.8984
2,2,OUT,27,5,Bot,126.10,50.09,32.5,15.3,19.5,16.5,29.000,27.309,16.500,15.241,45.4793,24.0934,30.4273,silt,24.0934
2,3,IN,0,1,Top,28.86,28.86,24.5,13.1,13.5,15.8,21.000,18.518,10.000,8.489,35.8348,34.7499,29.4153,silt,34.7499
2,3,IN,0,2,Top,31.80,31.80,24.0,13.2,14.5,15.8,20.500,18.054,11.000,9.489,43.2263,26.9333,29.8404,silt,26.9333
